Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_scopepooljobpnmetric_average;azure_scopepooljobpnmetric_count;azure_scopepooljobpnmetric_maximum;azure_scopepooljobpnmetric_minimum;azure_scopepooljobpnmetric_total,PN (process node) duration (Milliseconds) used by each SCOPE job,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_jobtype;metadata_jobresult,average
azure_scopepooljobqueueddurationmetric_average;azure_scopepooljobqueueddurationmetric_count;azure_scopepooljobqueueddurationmetric_maximum;azure_scopepooljobqueueddurationmetric_minimum;azure_scopepooljobqueueddurationmetric_total,Queued duration (Milliseconds) used by each SCOPE job,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_jobtype,average
azure_scopepooljobrunningdurationmetric_average;azure_scopepooljobrunningdurationmetric_count;azure_scopepooljobrunningdurationmetric_maximum;azure_scopepooljobrunningdurationmetric_minimum;azure_scopepooljobrunningdurationmetric_total,Running duration (Milliseconds) used by each SCOPE job,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_jobtype;metadata_jobresult,average
