Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_d2c.endpoints.egress.servicebustopics_average;azure_d2c.endpoints.egress.servicebustopics_count;azure_d2c.endpoints.egress.servicebustopics_maximum;azure_d2c.endpoints.egress.servicebustopics_minimum;azure_d2c.endpoints.egress.servicebustopics_total,The number of times IoT Hub routing successfully delivered messages to Service Bus topic endpoints.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.endpoints.egress.storage_average;azure_d2c.endpoints.egress.storage_count;azure_d2c.endpoints.egress.storage_maximum;azure_d2c.endpoints.egress.storage_minimum;azure_d2c.endpoints.egress.storage_total,The number of times IoT Hub routing successfully delivered messages to storage endpoints.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.endpoints.egress.storage.blobs_average;azure_d2c.endpoints.egress.storage.blobs_count;azure_d2c.endpoints.egress.storage.blobs_maximum;azure_d2c.endpoints.egress.storage.blobs_minimum;azure_d2c.endpoints.egress.storage.blobs_total,The number of times IoT Hub routing delivered blobs to storage endpoints.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.endpoints.egress.storage.bytes_average;azure_d2c.endpoints.egress.storage.bytes_count;azure_d2c.endpoints.egress.storage.bytes_maximum;azure_d2c.endpoints.egress.storage.bytes_minimum;azure_d2c.endpoints.egress.storage.bytes_total,The amount of data (bytes) IoT Hub routing delivered to storage endpoints.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_d2c.endpoints.latency.builtin.events_average;azure_d2c.endpoints.latency.builtin.events_count;azure_d2c.endpoints.latency.builtin.events_maximum;azure_d2c.endpoints.latency.builtin.events_minimum;azure_d2c.endpoints.latency.builtin.events_total,The average latency (milliseconds) between message ingress to IoT Hub and telemetry message ingress into the built-in endpoint (messages/events).,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.endpoints.latency.eventhubs_average;azure_d2c.endpoints.latency.eventhubs_count;azure_d2c.endpoints.latency.eventhubs_maximum;azure_d2c.endpoints.latency.eventhubs_minimum;azure_d2c.endpoints.latency.eventhubs_total,The average latency (milliseconds) between message ingress to IoT Hub and message ingress into an Event Hub endpoint.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.endpoints.latency.servicebusqueues_average;azure_d2c.endpoints.latency.servicebusqueues_count;azure_d2c.endpoints.latency.servicebusqueues_maximum;azure_d2c.endpoints.latency.servicebusqueues_minimum;azure_d2c.endpoints.latency.servicebusqueues_total,The average latency (milliseconds) between message ingress to IoT Hub and telemetry message ingress into a Service Bus queue endpoint.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.endpoints.latency.servicebustopics_average;azure_d2c.endpoints.latency.servicebustopics_count;azure_d2c.endpoints.latency.servicebustopics_maximum;azure_d2c.endpoints.latency.servicebustopics_minimum;azure_d2c.endpoints.latency.servicebustopics_total,The average latency (milliseconds) between message ingress to IoT Hub and telemetry message ingress into a Service Bus topic endpoint.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.endpoints.latency.storage_average;azure_d2c.endpoints.latency.storage_count;azure_d2c.endpoints.latency.storage_maximum;azure_d2c.endpoints.latency.storage_minimum;azure_d2c.endpoints.latency.storage_total,The average latency (milliseconds) between message ingress to IoT Hub and telemetry message ingress into a storage endpoint.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_d2c.telemetry.egress.dropped_average;azure_d2c.telemetry.egress.dropped_count;azure_d2c.telemetry.egress.dropped_maximum;azure_d2c.telemetry.egress.dropped_minimum;azure_d2c.telemetry.egress.dropped_total,The number of times messages were dropped by IoT Hub routing due to dead endpoints. This value does not count messages delivered to fallback route as dropped messages are not delivered there.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
