Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_requestlatency_average;azure_requestlatency_count;azure_requestlatency_maximum;azure_requestlatency_minimum;azure_requestlatency_total,How long it takes to get request response,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_operation;metadata_authentication;metadata_protocol;metadata_resourceid;metadata_region,average
azure_requeststraffic_average;azure_requeststraffic_count;azure_requeststraffic_maximum;azure_requeststraffic_minimum;azure_requeststraffic_total,Number of requests within a given period of time,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_operation;metadata_authentication;metadata_protocol;metadata_resourceid;metadata_region;metadata_statuscode;metadata_statuscodeclass;metadata_statustext,average
