Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_deviceeventscount_average;azure_deviceeventscount_count;azure_deviceeventscount_maximum;azure_deviceeventscount_minimum;azure_deviceeventscount_total,Count of all the events generated by an Azure Sphere device.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deviceid;metadata_eventcategory;metadata_eventclass;metadata_eventtype,count
azure_devicerequestscount_average;azure_devicerequestscount_count;azure_devicerequestscount_maximum;azure_devicerequestscount_minimum;azure_devicerequestscount_total,Count of all the requests sent by an Azure Sphere device.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deviceid;metadata_operationname;metadata_resulttype,count
