Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_bigdatapoolallocatedcores_average;azure_bigdatapoolallocatedcores_count;azure_bigdatapoolallocatedcores_maximum;azure_bigdatapoolallocatedcores_minimum;azure_bigdatapoolallocatedcores_total,Allocated vCores for an Apache Spark Pool,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_submitterid,maximum
azure_bigdatapoolallocatedmemory_average;azure_bigdatapoolallocatedmemory_count;azure_bigdatapoolallocatedmemory_maximum;azure_bigdatapoolallocatedmemory_minimum;azure_bigdatapoolallocatedmemory_total,Allocated Memory for Apach Spark Pool (GB),Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_submitterid,maximum
azure_bigdatapoolapplicationsactive_average;azure_bigdatapoolapplicationsactive_count;azure_bigdatapoolapplicationsactive_maximum;azure_bigdatapoolapplicationsactive_minimum;azure_bigdatapoolapplicationsactive_total,Total Active Apache Spark Pool Applications,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_jobstate,maximum
azure_bigdatapoolapplicationsended_average;azure_bigdatapoolapplicationsended_count;azure_bigdatapoolapplicationsended_maximum;azure_bigdatapoolapplicationsended_minimum;azure_bigdatapoolapplicationsended_total,Count of Apache Spark pool applications ended,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_jobtype;metadata_jobresult,total
