Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_ingressbytes_average;azure_ingressbytes_count;azure_ingressbytes_maximum;azure_ingressbytes_minimum;azure_ingressbytes_total,The number of bytes ingressed by the pipeline node.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pipelinekind;metadata_pipelinetopology;metadata_pipeline;metadata_node,total
azure_pipelines_average;azure_pipelines_count;azure_pipelines_maximum;azure_pipelines_minimum;azure_pipelines_total,The number of pipelines of each kind and state,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pipelinekind;metadata_pipelinetopology;metadata_pipelinestate,total
