Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_requestlatency_average;azure_requestlatency_count;azure_requestlatency_maximum;azure_requestlatency_minimum;azure_requestlatency_total,Time taken by the server to process the request,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_operation;metadata_authentication;metadata_protocol;metadata_datacenter,total
azure_requeststraffic_average;azure_requeststraffic_count;azure_requeststraffic_maximum;azure_requeststraffic_minimum;azure_requeststraffic_total,Number of Requests Made,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_operation;metadata_authentication;metadata_protocol;metadata_statuscode;metadata_statuscodeclass;metadata_datacenter,count
