Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_bytesreceivedrate_average;azure_bytesreceivedrate_count;azure_bytesreceivedrate_maximum;azure_bytesreceivedrate_minimum;azure_bytesreceivedrate_total,Number of bytes the Network Interface received,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_bytessentrate_average;azure_bytessentrate_count;azure_bytessentrate_maximum;azure_bytessentrate_minimum;azure_bytessentrate_total,Number of bytes the Network Interface sent,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_packetsreceivedrate_average;azure_packetsreceivedrate_count;azure_packetsreceivedrate_maximum;azure_packetsreceivedrate_minimum;azure_packetsreceivedrate_total,Number of packets the Network Interface received,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_packetssentrate_average;azure_packetssentrate_count;azure_packetssentrate_maximum;azure_packetssentrate_minimum;azure_packetssentrate_total,Number of packets the Network Interface sent,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
