Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_storagetargetflushfailureerrors_average;azure_storagetargetflushfailureerrors_count;azure_storagetargetflushfailureerrors_maximum;azure_storagetargetflushfailureerrors_minimum;azure_storagetargetflushfailureerrors_total,The rate of file flush request failures reported by the writeback state machine for a specific StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetfreereadspace_average;azure_storagetargetfreereadspace_count;azure_storagetargetfreereadspace_maximum;azure_storagetargetfreereadspace_minimum;azure_storagetargetfreereadspace_total,Read space available for caching files associated with a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetfreewritespace_average;azure_storagetargetfreewritespace_count;azure_storagetargetfreewritespace_maximum;azure_storagetargetfreewritespace_minimum;azure_storagetargetfreewritespace_total,Write space available for changed files associated with a storage target.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargethealth_average;azure_storagetargethealth_count;azure_storagetargethealth_maximum;azure_storagetargethealth_minimum;azure_storagetargethealth_total,Boolean results of connectivity test between the Cache and Storage Targets.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_storagetargetiops_average;azure_storagetargetiops_count;azure_storagetargetiops_maximum;azure_storagetargetiops_minimum;azure_storagetargetiops_total,The rate of all file operations the Cache sends to a particular StorageTarget.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetlatency_average;azure_storagetargetlatency_count;azure_storagetargetlatency_maximum;azure_storagetargetlatency_minimum;azure_storagetargetlatency_total,The average round trip latency of all the file operations the Cache sends to a partricular StorageTarget.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetmetadatareadiops_average;azure_storagetargetmetadatareadiops_count;azure_storagetargetmetadatareadiops_maximum;azure_storagetargetmetadatareadiops_minimum;azure_storagetargetmetadatareadiops_total,"The rate of file operations that do not modify persistent state, and excluding the read operation, that the Cache sends to a particular StorageTarget.",CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetmetadatawriteiops_average;azure_storagetargetmetadatawriteiops_count;azure_storagetargetmetadatawriteiops_maximum;azure_storagetargetmetadatawriteiops_minimum;azure_storagetargetmetadatawriteiops_total,"The rate of file operations that do modify persistent state and excluding the write operation, that the Cache sends to a particular StorageTarget.",CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,average
azure_storagetargetnospaceerrors_average;azure_storagetargetnospaceerrors_count;azure_storagetargetnospaceerrors_maximum;azure_storagetargetnospaceerrors_minimum;azure_storagetargetnospaceerrors_total,"The rate of no space available error responses received by the cache from a specific StorageTarget. For more details, see https://www.rfc-editor.org/rfc/rfc1813#section-2.6 (NFS3ERR_NOSPC).",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetpermissionerrors_average;azure_storagetargetpermissionerrors_count;azure_storagetargetpermissionerrors_maximum;azure_storagetargetpermissionerrors_minimum;azure_storagetargetpermissionerrors_total,"The rate of permission error responses received by the cache from a specific StorageTarget. For more details, see https://www.rfc-editor.org/rfc/rfc1813#section-2.6 (NFS3ERR_PERM).",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
azure_storagetargetquotalimiterrors_average;azure_storagetargetquotalimiterrors_count;azure_storagetargetquotalimiterrors_maximum;azure_storagetargetquotalimiterrors_minimum;azure_storagetargetquotalimiterrors_total,"The rate of quota limit error responses received by the cache from a specific StorageTarget. For more details, see https://www.rfc-editor.org/rfc/rfc1813#section-2.6 (NFS3ERR_DQUOT).",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_storagetarget,total
