Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_diskstorageiopsusage_average;azure_diskstorageiopsusage_count;azure_diskstorageiopsusage_maximum;azure_diskstorageiopsusage_minimum;azure_diskstorageiopsusage_total,The total IOPS generated by Managed Disks in Azure Edge Zone Enterprise site.,CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_diskstorageusedsizeusage_average;azure_diskstorageusedsizeusage_count;azure_diskstorageusedsizeusage_maximum;azure_diskstorageusedsizeusage_minimum;azure_diskstorageusedsizeusage_total,The utilization of the Managed Disk capacity in Azure Edge Zone Enterprise site.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_regionsiteconnectivity_average;azure_regionsiteconnectivity_count;azure_regionsiteconnectivity_maximum;azure_regionsiteconnectivity_minimum;azure_regionsiteconnectivity_total,The status of an Edge Zone Enterprise link connection to its Azure region,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totaldiskstoragesizecapacity_average;azure_totaldiskstoragesizecapacity_count;azure_totaldiskstoragesizecapacity_maximum;azure_totaldiskstoragesizecapacity_minimum;azure_totaldiskstoragesizecapacity_total,The total capacity of Managed Disk in Azure Edge Zone Enterprise site.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_totalvcorecapacity_average;azure_totalvcorecapacity_count;azure_totalvcorecapacity_maximum;azure_totalvcorecapacity_minimum;azure_totalvcorecapacity_total,The total capacity of the General-Purpose Compute vcore in Edge Zone Enterprise site.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_vcoresusage_average;azure_vcoresusage_count;azure_vcoresusage_maximum;azure_vcoresusage_minimum;azure_vcoresusage_total,The utilization of the General-Purpose Compute vcores in Edge Zone Enterprise site,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
