Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_cpu_average;azure_cpu_count;azure_cpu_maximum;azure_cpu_minimum;azure_cpu_total,CPU usage for premium streaming endpoints. This data is not available for standard streaming endpoints.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_egress_average;azure_egress_count;azure_egress_maximum;azure_egress_minimum;azure_egress_total,"The amount of Egress data, in bytes.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_outputformat,total
azure_egressbandwidth_average;azure_egressbandwidth_count;azure_egressbandwidth_maximum;azure_egressbandwidth_minimum;azure_egressbandwidth_total,Egress bandwidth in bits per second.,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_requests_average;azure_requests_count;azure_requests_maximum;azure_requests_minimum;azure_requests_total,Requests to a Streaming Endpoint.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_outputformat;metadata_httpstatuscode;metadata_errorcode,total
azure_successe2elatency_average;azure_successe2elatency_count;azure_successe2elatency_maximum;azure_successe2elatency_minimum;azure_successe2elatency_total,The average latency for successful requests in milliseconds.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_outputformat,average
