Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_hybridworkerping_average;azure_hybridworkerping_count;azure_hybridworkerping_maximum;azure_hybridworkerping_minimum;azure_hybridworkerping_total,The number of pings from the hybrid worker,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hybridworkergroup;metadata_hybridworker;metadata_hybridworkerversion,count
azure_totaljob_average;azure_totaljob_count;azure_totaljob_maximum;azure_totaljob_minimum;azure_totaljob_total,The total number of jobs,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_runbook;metadata_status,total
azure_totalupdatedeploymentmachineruns_average;azure_totalupdatedeploymentmachineruns_count;azure_totalupdatedeploymentmachineruns_maximum;azure_totalupdatedeploymentmachineruns_minimum;azure_totalupdatedeploymentmachineruns_total,Total software update deployment machine runs in a software update deployment run,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_status;metadata_targetcomputer;metadata_softwareupdateconfigurationname;metadata_softwareupdateconfigurationrunid,total
azure_totalupdatedeploymentruns_average;azure_totalupdatedeploymentruns_count;azure_totalupdatedeploymentruns_maximum;azure_totalupdatedeploymentruns_minimum;azure_totalupdatedeploymentruns_total,Total software update deployment runs,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_status;metadata_softwareupdateconfigurationname,total
