azure_arpavailability_average;azure_arpavailability_count;azure_arpavailability_maximum;azure_arpavailability_minimum;azure_arpavailability_total,Gauge,Percent,ARP Availability from MSEE towards all peers.,
azure_bgpavailability_average;azure_bgpavailability_count;azure_bgpavailability_maximum;azure_bgpavailability_minimum;azure_bgpavailability_total,Gauge,Percent,BGP Availability from MSEE towards all peers.,
azure_bitsinpersecond_average;azure_bitsinpersecond_count;azure_bitsinpersecond_maximum;azure_bitsinpersecond_minimum;azure_bitsinpersecond_total,Gauge,BitsPerSecond,Bits ingressing Azure per second,
azure_bitsoutpersecond_average;azure_bitsoutpersecond_count;azure_bitsoutpersecond_maximum;azure_bitsoutpersecond_minimum;azure_bitsoutpersecond_total,Gauge,BitsPerSecond,Bits egressing Azure per second,
azure_fastpathroutescountforcircuit_average;azure_fastpathroutescountforcircuit_count;azure_fastpathroutescountforcircuit_maximum;azure_fastpathroutescountforcircuit_minimum;azure_fastpathroutescountforcircuit_total,Gauge,Count,Count of fastpath routes configured on circuit,
azure_globalreachbitsinpersecond_average;azure_globalreachbitsinpersecond_count;azure_globalreachbitsinpersecond_maximum;azure_globalreachbitsinpersecond_minimum;azure_globalreachbitsinpersecond_total,Gauge,BitsPerSecond,Bits ingressing Azure per second,
azure_globalreachbitsoutpersecond_average;azure_globalreachbitsoutpersecond_count;azure_globalreachbitsoutpersecond_maximum;azure_globalreachbitsoutpersecond_minimum;azure_globalreachbitsoutpersecond_total,Gauge,BitsPerSecond,Bits egressing Azure per second,
azure_qosdropbitsinpersecond_average;azure_qosdropbitsinpersecond_count;azure_qosdropbitsinpersecond_maximum;azure_qosdropbitsinpersecond_minimum;azure_qosdropbitsinpersecond_total,Gauge,BitsPerSecond,Ingress bits of data dropped per second,
azure_qosdropbitsoutpersecond_average;azure_qosdropbitsoutpersecond_count;azure_qosdropbitsoutpersecond_maximum;azure_qosdropbitsoutpersecond_minimum;azure_qosdropbitsoutpersecond_total,Gauge,BitsPerSecond,Egress bits of data dropped per second,
