Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_arpavailability_average;azure_arpavailability_count;azure_arpavailability_maximum;azure_arpavailability_minimum;azure_arpavailability_total,ARP Availability from MSEE towards all peers.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_peeringtype;metadata_peer,average
azure_bgpavailability_average;azure_bgpavailability_count;azure_bgpavailability_maximum;azure_bgpavailability_minimum;azure_bgpavailability_total,BGP Availability from MSEE towards all peers.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_peeringtype;metadata_peer,average
azure_bitsinpersecond_average;azure_bitsinpersecond_count;azure_bitsinpersecond_maximum;azure_bitsinpersecond_minimum;azure_bitsinpersecond_total,Bits ingressing Azure per second,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_peeringtype;metadata_devicerole,average
azure_bitsoutpersecond_average;azure_bitsoutpersecond_count;azure_bitsoutpersecond_maximum;azure_bitsoutpersecond_minimum;azure_bitsoutpersecond_total,Bits egressing Azure per second,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_peeringtype;metadata_devicerole,average
azure_fastpathroutescountforcircuit_average;azure_fastpathroutescountforcircuit_count;azure_fastpathroutescountforcircuit_maximum;azure_fastpathroutescountforcircuit_minimum;azure_fastpathroutescountforcircuit_total,Count of fastpath routes configured on circuit,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_globalreachbitsinpersecond_average;azure_globalreachbitsinpersecond_count;azure_globalreachbitsinpersecond_maximum;azure_globalreachbitsinpersecond_minimum;azure_globalreachbitsinpersecond_total,Bits ingressing Azure per second,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_peeredcircuitskey,average
azure_globalreachbitsoutpersecond_average;azure_globalreachbitsoutpersecond_count;azure_globalreachbitsoutpersecond_maximum;azure_globalreachbitsoutpersecond_minimum;azure_globalreachbitsoutpersecond_total,Bits egressing Azure per second,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_peeredcircuitskey,average
azure_qosdropbitsinpersecond_average;azure_qosdropbitsinpersecond_count;azure_qosdropbitsinpersecond_maximum;azure_qosdropbitsinpersecond_minimum;azure_qosdropbitsinpersecond_total,Ingress bits of data dropped per second,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_qosdropbitsoutpersecond_average;azure_qosdropbitsoutpersecond_count;azure_qosdropbitsoutpersecond_maximum;azure_qosdropbitsoutpersecond_minimum;azure_qosdropbitsoutpersecond_total,Egress bits of data dropped per second,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
