Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_applicationrulehit_average;azure_applicationrulehit_count;azure_applicationrulehit_maximum;azure_applicationrulehit_minimum;azure_applicationrulehit_total,Number of times Application rules were hit,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_status;metadata_reason;metadata_protocol,total
azure_dataprocessed_average;azure_dataprocessed_count;azure_dataprocessed_maximum;azure_dataprocessed_minimum;azure_dataprocessed_total,Total amount of data processed by this firewall,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_firewallhealth_average;azure_firewallhealth_count;azure_firewallhealth_maximum;azure_firewallhealth_minimum;azure_firewallhealth_total,Indicates the overall health of this firewall,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_status;metadata_reason,average
azure_firewalllatencypng_average;azure_firewalllatencypng_count;azure_firewalllatencypng_maximum;azure_firewalllatencypng_minimum;azure_firewalllatencypng_total,Estimate of the average latency of the Firewall as measured by latency probe,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_networkrulehit_average;azure_networkrulehit_count;azure_networkrulehit_maximum;azure_networkrulehit_minimum;azure_networkrulehit_total,Number of times Network rules were hit,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_status;metadata_reason;metadata_protocol,total
azure_snatportutilization_average;azure_snatportutilization_count;azure_snatportutilization_maximum;azure_snatportutilization_minimum;azure_snatportutilization_total,Percentage of outbound SNAT ports currently in use,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_protocol,average
azure_throughput_average;azure_throughput_count;azure_throughput_maximum;azure_throughput_minimum;azure_throughput_total,Throughput processed by this firewall,BitsPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
