azure_cpupercentage_average;azure_cpupercentage_count;azure_cpupercentage_maximum;azure_cpupercentage_minimum;azure_cpupercentage_total,Gauge,Percent,The average CPU used across all instances of the worker pool.,
azure_memorypercentage_average;azure_memorypercentage_count;azure_memorypercentage_maximum;azure_memorypercentage_minimum;azure_memorypercentage_total,Gauge,Percent,The average memory used across all instances of the worker pool.,
azure_workersavailable_average;azure_workersavailable_count;azure_workersavailable_maximum;azure_workersavailable_minimum;azure_workersavailable_total,Gauge,Count,Available Workers,
azure_workerstotal_average;azure_workerstotal_count;azure_workerstotal_maximum;azure_workerstotal_minimum;azure_workerstotal_total,Gauge,Count,Total Workers,
azure_workersused_average;azure_workersused_count;azure_workersused_maximum;azure_workersused_minimum;azure_workersused_total,Gauge,Count,Used Workers,
