Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_serverload3_average;azure_serverload3_count;azure_serverload3_maximum;azure_serverload3_minimum;azure_serverload3_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_serverload4_average;azure_serverload4_count;azure_serverload4_maximum;azure_serverload4_minimum;azure_serverload4_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_serverload5_average;azure_serverload5_count;azure_serverload5_maximum;azure_serverload5_minimum;azure_serverload5_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_serverload6_average;azure_serverload6_count;azure_serverload6_maximum;azure_serverload6_minimum;azure_serverload6_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_serverload7_average;azure_serverload7_count;azure_serverload7_maximum;azure_serverload7_minimum;azure_serverload7_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_serverload8_average;azure_serverload8_count;azure_serverload8_maximum;azure_serverload8_minimum;azure_serverload8_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_serverload9_average;azure_serverload9_count;azure_serverload9_maximum;azure_serverload9_minimum;azure_serverload9_total,"The percentage of cycles in which the Redis server is busy processing and not waiting idle for messages. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_setcommands_average;azure_setcommands_count;azure_setcommands_maximum;azure_setcommands_minimum;azure_setcommands_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,total
azure_setcommands0_average;azure_setcommands0_count;azure_setcommands0_maximum;azure_setcommands0_minimum;azure_setcommands0_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands1_average;azure_setcommands1_count;azure_setcommands1_maximum;azure_setcommands1_minimum;azure_setcommands1_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands2_average;azure_setcommands2_count;azure_setcommands2_maximum;azure_setcommands2_minimum;azure_setcommands2_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands3_average;azure_setcommands3_count;azure_setcommands3_maximum;azure_setcommands3_minimum;azure_setcommands3_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands4_average;azure_setcommands4_count;azure_setcommands4_maximum;azure_setcommands4_minimum;azure_setcommands4_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands5_average;azure_setcommands5_count;azure_setcommands5_maximum;azure_setcommands5_minimum;azure_setcommands5_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands6_average;azure_setcommands6_count;azure_setcommands6_maximum;azure_setcommands6_minimum;azure_setcommands6_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands7_average;azure_setcommands7_count;azure_setcommands7_maximum;azure_setcommands7_minimum;azure_setcommands7_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands8_average;azure_setcommands8_count;azure_setcommands8_maximum;azure_setcommands8_minimum;azure_setcommands8_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_setcommands9_average;azure_setcommands9_count;azure_setcommands9_maximum;azure_setcommands9_minimum;azure_setcommands9_total,"The number of set operations to the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed_average;azure_totalcommandsprocessed_count;azure_totalcommandsprocessed_maximum;azure_totalcommandsprocessed_minimum;azure_totalcommandsprocessed_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,total
azure_totalcommandsprocessed0_average;azure_totalcommandsprocessed0_count;azure_totalcommandsprocessed0_maximum;azure_totalcommandsprocessed0_minimum;azure_totalcommandsprocessed0_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed1_average;azure_totalcommandsprocessed1_count;azure_totalcommandsprocessed1_maximum;azure_totalcommandsprocessed1_minimum;azure_totalcommandsprocessed1_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed2_average;azure_totalcommandsprocessed2_count;azure_totalcommandsprocessed2_maximum;azure_totalcommandsprocessed2_minimum;azure_totalcommandsprocessed2_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed3_average;azure_totalcommandsprocessed3_count;azure_totalcommandsprocessed3_maximum;azure_totalcommandsprocessed3_minimum;azure_totalcommandsprocessed3_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed4_average;azure_totalcommandsprocessed4_count;azure_totalcommandsprocessed4_maximum;azure_totalcommandsprocessed4_minimum;azure_totalcommandsprocessed4_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed5_average;azure_totalcommandsprocessed5_count;azure_totalcommandsprocessed5_maximum;azure_totalcommandsprocessed5_minimum;azure_totalcommandsprocessed5_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed6_average;azure_totalcommandsprocessed6_count;azure_totalcommandsprocessed6_maximum;azure_totalcommandsprocessed6_minimum;azure_totalcommandsprocessed6_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed7_average;azure_totalcommandsprocessed7_count;azure_totalcommandsprocessed7_maximum;azure_totalcommandsprocessed7_minimum;azure_totalcommandsprocessed7_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed8_average;azure_totalcommandsprocessed8_count;azure_totalcommandsprocessed8_maximum;azure_totalcommandsprocessed8_minimum;azure_totalcommandsprocessed8_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalcommandsprocessed9_average;azure_totalcommandsprocessed9_count;azure_totalcommandsprocessed9_maximum;azure_totalcommandsprocessed9_minimum;azure_totalcommandsprocessed9_total,"The total number of commands processed by the cache server. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalkeys_average;azure_totalkeys_count;azure_totalkeys_maximum;azure_totalkeys_minimum;azure_totalkeys_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,maximum
azure_totalkeys0_average;azure_totalkeys0_count;azure_totalkeys0_maximum;azure_totalkeys0_minimum;azure_totalkeys0_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys1_average;azure_totalkeys1_count;azure_totalkeys1_maximum;azure_totalkeys1_minimum;azure_totalkeys1_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys2_average;azure_totalkeys2_count;azure_totalkeys2_maximum;azure_totalkeys2_minimum;azure_totalkeys2_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys3_average;azure_totalkeys3_count;azure_totalkeys3_maximum;azure_totalkeys3_minimum;azure_totalkeys3_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys4_average;azure_totalkeys4_count;azure_totalkeys4_maximum;azure_totalkeys4_minimum;azure_totalkeys4_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys5_average;azure_totalkeys5_count;azure_totalkeys5_maximum;azure_totalkeys5_minimum;azure_totalkeys5_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys6_average;azure_totalkeys6_count;azure_totalkeys6_maximum;azure_totalkeys6_minimum;azure_totalkeys6_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys7_average;azure_totalkeys7_count;azure_totalkeys7_maximum;azure_totalkeys7_minimum;azure_totalkeys7_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys8_average;azure_totalkeys8_count;azure_totalkeys8_maximum;azure_totalkeys8_minimum;azure_totalkeys8_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_totalkeys9_average;azure_totalkeys9_count;azure_totalkeys9_maximum;azure_totalkeys9_minimum;azure_totalkeys9_total,"The total number of items in the cache. For more details, see https://aka.ms/redis/metrics.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory_average;azure_usedmemory_count;azure_usedmemory_maximum;azure_usedmemory_minimum;azure_usedmemory_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,maximum
azure_usedmemory0_average;azure_usedmemory0_count;azure_usedmemory0_maximum;azure_usedmemory0_minimum;azure_usedmemory0_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory1_average;azure_usedmemory1_count;azure_usedmemory1_maximum;azure_usedmemory1_minimum;azure_usedmemory1_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory2_average;azure_usedmemory2_count;azure_usedmemory2_maximum;azure_usedmemory2_minimum;azure_usedmemory2_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory3_average;azure_usedmemory3_count;azure_usedmemory3_maximum;azure_usedmemory3_minimum;azure_usedmemory3_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory4_average;azure_usedmemory4_count;azure_usedmemory4_maximum;azure_usedmemory4_minimum;azure_usedmemory4_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory5_average;azure_usedmemory5_count;azure_usedmemory5_maximum;azure_usedmemory5_minimum;azure_usedmemory5_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory6_average;azure_usedmemory6_count;azure_usedmemory6_maximum;azure_usedmemory6_minimum;azure_usedmemory6_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory7_average;azure_usedmemory7_count;azure_usedmemory7_maximum;azure_usedmemory7_minimum;azure_usedmemory7_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory8_average;azure_usedmemory8_count;azure_usedmemory8_maximum;azure_usedmemory8_minimum;azure_usedmemory8_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemory9_average;azure_usedmemory9_count;azure_usedmemory9_maximum;azure_usedmemory9_minimum;azure_usedmemory9_total,"The amount of cache memory used for key/value pairs in the cache in MB. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemorypercentage_average;azure_usedmemorypercentage_count;azure_usedmemorypercentage_maximum;azure_usedmemorypercentage_minimum;azure_usedmemorypercentage_total,"The percentage of cache memory used for key/value pairs. For more details, see https://aka.ms/redis/metrics.",Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,maximum
azure_usedmemoryrss_average;azure_usedmemoryrss_count;azure_usedmemoryrss_maximum;azure_usedmemoryrss_minimum;azure_usedmemoryrss_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_shardid,maximum
azure_usedmemoryrss0_average;azure_usedmemoryrss0_count;azure_usedmemoryrss0_maximum;azure_usedmemoryrss0_minimum;azure_usedmemoryrss0_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss1_average;azure_usedmemoryrss1_count;azure_usedmemoryrss1_maximum;azure_usedmemoryrss1_minimum;azure_usedmemoryrss1_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss2_average;azure_usedmemoryrss2_count;azure_usedmemoryrss2_maximum;azure_usedmemoryrss2_minimum;azure_usedmemoryrss2_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss3_average;azure_usedmemoryrss3_count;azure_usedmemoryrss3_maximum;azure_usedmemoryrss3_minimum;azure_usedmemoryrss3_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss4_average;azure_usedmemoryrss4_count;azure_usedmemoryrss4_maximum;azure_usedmemoryrss4_minimum;azure_usedmemoryrss4_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss5_average;azure_usedmemoryrss5_count;azure_usedmemoryrss5_maximum;azure_usedmemoryrss5_minimum;azure_usedmemoryrss5_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss6_average;azure_usedmemoryrss6_count;azure_usedmemoryrss6_maximum;azure_usedmemoryrss6_minimum;azure_usedmemoryrss6_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss7_average;azure_usedmemoryrss7_count;azure_usedmemoryrss7_maximum;azure_usedmemoryrss7_minimum;azure_usedmemoryrss7_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss8_average;azure_usedmemoryrss8_count;azure_usedmemoryrss8_maximum;azure_usedmemoryrss8_minimum;azure_usedmemoryrss8_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_usedmemoryrss9_average;azure_usedmemoryrss9_count;azure_usedmemoryrss9_maximum;azure_usedmemoryrss9_minimum;azure_usedmemoryrss9_total,"The amount of cache memory used in MB, including fragmentation and metadata. For more details, see https://aka.ms/redis/metrics.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
