Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_livehiveaddedafterscan_average;azure_livehiveaddedafterscan_count;azure_livehiveaddedafterscan_maximum;azure_livehiveaddedafterscan_minimum;azure_livehiveaddedafterscan_total,Provides a running total of how many items have been added after the initial scan.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_livehivediscovereditems_average;azure_livehivediscovereditems_count;azure_livehivediscovereditems_maximum;azure_livehivediscovereditems_minimum;azure_livehivediscovereditems_total,Provides a running total of how many items have been discovered.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_livehiveinitiallydiscovereditems_average;azure_livehiveinitiallydiscovereditems_count;azure_livehiveinitiallydiscovereditems_maximum;azure_livehiveinitiallydiscovereditems_minimum;azure_livehiveinitiallydiscovereditems_total,"This provides the view of the total items discovered as a result of the initial scan of the On-Premises file system. Any items that are discovered after the initial scan, are NOT included in this metric.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_livehiveinitiallymigrateditems_average;azure_livehiveinitiallymigrateditems_count;azure_livehiveinitiallymigrateditems_maximum;azure_livehiveinitiallymigrateditems_minimum;azure_livehiveinitiallymigrateditems_total,"This provides the view of the total items migrated as a result of the initial scan of the On-Premises file system. Any items that are added after the initial scan, are NOT included in this metric.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_livehivemigrateditems_average;azure_livehivemigrateditems_count;azure_livehivemigrateditems_maximum;azure_livehivemigrateditems_minimum;azure_livehivemigrateditems_total,Provides a running total of how many items have been migrated.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
