Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_eventsreceived_average;azure_eventsreceived_count;azure_eventsreceived_maximum;azure_eventsreceived_minimum;azure_eventsreceived_total,Number of events received by data connection.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_componenttype;metadata_componentname,total
azure_exportutilization_average;azure_exportutilization_count;azure_exportutilization_maximum;azure_exportutilization_minimum;azure_exportutilization_total,Export utilization,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_followerlatency_average;azure_followerlatency_count;azure_followerlatency_maximum;azure_followerlatency_minimum;azure_followerlatency_total,"The follower databases synchronize changes in the leader databases. Because of the synchronization, there's a data lag of a few seconds to a few minutes in data availability.This metric measures the length of the time lag. The time lag depends on the overall size of the leader database metadata.This is a cluster level metrics: the followers catch metadata of all databases that are followed. This metric represents the latency of the process.",MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_state;metadata_roleinstance,average
azure_ingestionlatencyinseconds_average;azure_ingestionlatencyinseconds_count;azure_ingestionlatencyinseconds_maximum;azure_ingestionlatencyinseconds_minimum;azure_ingestionlatencyinseconds_total,"Latency of data ingested, from the time the data was received in the cluster until it's ready for query. The ingestion latency period depends on the ingestion scenario.",Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_ingestionresult_average;azure_ingestionresult_count;azure_ingestionresult_maximum;azure_ingestionresult_minimum;azure_ingestionresult_total,"Total number of sources that either failed or succeeded to be ingested. Splitting the metric by status, you can get detailed information about the status of the ingestion operations.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_ingestionresultdetails;metadata_failurekind,total
azure_ingestionutilization_average;azure_ingestionutilization_count;azure_ingestionutilization_maximum;azure_ingestionutilization_minimum;azure_ingestionutilization_total,Ratio of used ingestion slots in the cluster,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_ingestionvolumeinmb_average;azure_ingestionvolumeinmb_count;azure_ingestionvolumeinmb_maximum;azure_ingestionvolumeinmb_minimum;azure_ingestionvolumeinmb_total,Overall volume of ingested data to the cluster,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database,total
azure_instancecount_average;azure_instancecount_count;azure_instancecount_maximum;azure_instancecount_minimum;azure_instancecount_total,Total instance count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_keepalive_average;azure_keepalive_count;azure_keepalive_maximum;azure_keepalive_minimum;azure_keepalive_total,Sanity check indicates the cluster responds to queries,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_materializedviewageminutes_average;azure_materializedviewageminutes_count;azure_materializedviewageminutes_maximum;azure_materializedviewageminutes_minimum;azure_materializedviewageminutes_total,The materialized view age in minutes,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname,average
azure_materializedviewageseconds_average;azure_materializedviewageseconds_count;azure_materializedviewageseconds_maximum;azure_materializedviewageseconds_minimum;azure_materializedviewageseconds_total,The materialized view age in seconds,Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname,average
azure_materializedviewdataloss_average;azure_materializedviewdataloss_count;azure_materializedviewdataloss_maximum;azure_materializedviewdataloss_minimum;azure_materializedviewdataloss_total,Indicates potential data loss in materialized view,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_database;metadata_materializedviewname;metadata_kind,maximum
