Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_performancecounters/memoryavailablebytes_average;azure_performancecounters/memoryavailablebytes_count;azure_performancecounters/memoryavailablebytes_maximum;azure_performancecounters/memoryavailablebytes_minimum;azure_performancecounters/memoryavailablebytes_total,Physical memory immediately available for allocation to a process or for system use.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/processcpupercentage_average;azure_performancecounters/processcpupercentage_count;azure_performancecounters/processcpupercentage_maximum;azure_performancecounters/processcpupercentage_minimum;azure_performancecounters/processcpupercentage_total,The percentage of elapsed time that all process threads used the processor to execute instructions. This can vary between 0 to 100. This metric indicates the performance of w3wp process alone.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/processiobytespersecond_average;azure_performancecounters/processiobytespersecond_count;azure_performancecounters/processiobytespersecond_maximum;azure_performancecounters/processiobytespersecond_minimum;azure_performancecounters/processiobytespersecond_total,"Total bytes per second read and written to files, network and devices.",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/processorcpupercentage_average;azure_performancecounters/processorcpupercentage_count;azure_performancecounters/processorcpupercentage_maximum;azure_performancecounters/processorcpupercentage_minimum;azure_performancecounters/processorcpupercentage_total,The percentage of time that the processor spends in non-idle threads.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/processprivatebytes_average;azure_performancecounters/processprivatebytes_count;azure_performancecounters/processprivatebytes_maximum;azure_performancecounters/processprivatebytes_minimum;azure_performancecounters/processprivatebytes_total,Memory exclusively assigned to the monitored application's processes.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/requestexecutiontime_average;azure_performancecounters/requestexecutiontime_count;azure_performancecounters/requestexecutiontime_maximum;azure_performancecounters/requestexecutiontime_minimum;azure_performancecounters/requestexecutiontime_total,Execution time of the most recent request.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/requestsinqueue_average;azure_performancecounters/requestsinqueue_count;azure_performancecounters/requestsinqueue_maximum;azure_performancecounters/requestsinqueue_minimum;azure_performancecounters/requestsinqueue_total,Length of the application request queue.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_performancecounters/requestspersecond_average;azure_performancecounters/requestspersecond_count;azure_performancecounters/requestspersecond_maximum;azure_performancecounters/requestspersecond_minimum;azure_performancecounters/requestspersecond_total,Rate of all requests to the application per second from ASP.NET.,CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cloud/roleinstance,average
azure_requests/count_average;azure_requests/count_count;azure_requests/count_maximum;azure_requests/count_minimum;azure_requests/count_total,Count of HTTP requests completed.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_request/performancebucket;metadata_request/resultcode;metadata_operation/synthetic;metadata_cloud/roleinstance;metadata_request/success;metadata_cloud/rolename,count
azure_requests/duration_average;azure_requests/duration_count;azure_requests/duration_maximum;azure_requests/duration_minimum;azure_requests/duration_total,Time between receiving an HTTP request and finishing sending the response.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_request/performancebucket;metadata_request/resultcode;metadata_operation/synthetic;metadata_cloud/roleinstance;metadata_request/success;metadata_cloud/rolename,average
azure_requests/failed_average;azure_requests/failed_count;azure_requests/failed_maximum;azure_requests/failed_minimum;azure_requests/failed_total,Count of HTTP requests marked as failed. In most cases these are requests with a response code >= 400 and not equal to 401.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_request/performancebucket;metadata_request/resultcode;metadata_request/success;metadata_operation/synthetic;metadata_cloud/roleinstance;metadata_cloud/rolename,count
azure_requests/rate_average;azure_requests/rate_count;azure_requests/rate_maximum;azure_requests/rate_minimum;azure_requests/rate_total,Rate of server requests per second,CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_request/performancebucket;metadata_request/resultcode;metadata_operation/synthetic;metadata_cloud/roleinstance;metadata_request/success;metadata_cloud/rolename,average
azure_traces/count_average;azure_traces/count_count;azure_traces/count_maximum;azure_traces/count_minimum;azure_traces/count_total,Trace document count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_trace/severitylevel;metadata_operation/synthetic;metadata_cloud/rolename;metadata_cloud/roleinstance,count
