azure_averageroundtripms_average;azure_averageroundtripms_count;azure_averageroundtripms_maximum;azure_averageroundtripms_minimum;azure_averageroundtripms_total,Gauge,MilliSeconds,Average network round-trip time (ms) for connectivity monitoring probes sent between source and destination,
azure_checksfailedpercent_average;azure_checksfailedpercent_count;azure_checksfailedpercent_maximum;azure_checksfailedpercent_minimum;azure_checksfailedpercent_total,Gauge,Percent,% of connectivity monitoring checks failed,
azure_probesfailedpercent_average;azure_probesfailedpercent_count;azure_probesfailedpercent_maximum;azure_probesfailedpercent_minimum;azure_probesfailedpercent_total,Gauge,Percent,% of connectivity monitoring probes failed,
azure_roundtriptimems_average;azure_roundtriptimems_count;azure_roundtriptimems_maximum;azure_roundtriptimems_minimum;azure_roundtriptimems_total,Gauge,MilliSeconds,Round-trip time in milliseconds for the connectivity monitoring checks,
azure_testresult_average;azure_testresult_count;azure_testresult_maximum;azure_testresult_minimum;azure_testresult_total,Gauge,Count,Connection monitor test result,
