Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_avg_cpu_percent_average;azure_avg_cpu_percent_count;azure_avg_cpu_percent_maximum;azure_avg_cpu_percent_minimum;azure_avg_cpu_percent_total,Average CPU percentage,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_storage_space_used_mb_average;azure_storage_space_used_mb_count;azure_storage_space_used_mb_maximum;azure_storage_space_used_mb_minimum;azure_storage_space_used_mb_total,Storage space used,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_virtual_core_count_average;azure_virtual_core_count_count;azure_virtual_core_count_maximum;azure_virtual_core_count_minimum;azure_virtual_core_count_total,Virtual core count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_io_bytes_read_average;azure_io_bytes_read_count;azure_io_bytes_read_maximum;azure_io_bytes_read_minimum;azure_io_bytes_read_total,IO bytes read,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_io_bytes_written_average;azure_io_bytes_written_count;azure_io_bytes_written_maximum;azure_io_bytes_written_minimum;azure_io_bytes_written_total,IO bytes written,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_io_requests_average;azure_io_requests_count;azure_io_requests_maximum;azure_io_requests_minimum;azure_io_requests_total,IO requests count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_reserved_storage_mb_average;azure_reserved_storage_mb_count;azure_reserved_storage_mb_maximum;azure_reserved_storage_mb_minimum;azure_reserved_storage_mb_total,Storage space reserved,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
