Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_blockedcount_average;azure_blockedcount_count;azure_blockedcount_maximum;azure_blockedcount_minimum;azure_blockedcount_total,Web Application Firewall blocked requests rule distribution,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_rulegroup;metadata_ruleid,total
azure_bytesreceived_average;azure_bytesreceived_count;azure_bytesreceived_maximum;azure_bytesreceived_minimum;azure_bytesreceived_total,The total number of bytes received by the Application Gateway from the clients,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_listener,total
azure_bytessent_average;azure_bytessent_count;azure_bytessent_maximum;azure_bytessent_minimum;azure_bytessent_total,The total number of bytes sent by the Application Gateway to the clients,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_listener,total
azure_capacityunits_average;azure_capacityunits_count;azure_capacityunits_maximum;azure_capacityunits_minimum;azure_capacityunits_total,Capacity Units consumed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_clientrtt_average;azure_clientrtt_count;azure_clientrtt_maximum;azure_clientrtt_minimum;azure_clientrtt_total,Round trip time between clients and Application Gateway. This metric indicates how long it takes to establish connections and return acknowledgements,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_listener,average
azure_computeunits_average;azure_computeunits_count;azure_computeunits_maximum;azure_computeunits_minimum;azure_computeunits_total,Compute Units consumed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_cpuutilization_average;azure_cpuutilization_count;azure_cpuutilization_maximum;azure_cpuutilization_minimum;azure_cpuutilization_total,Current CPU utilization of the Application Gateway,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_currentconnections_average;azure_currentconnections_count;azure_currentconnections_maximum;azure_currentconnections_minimum;azure_currentconnections_total,Count of current connections established with Application Gateway,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_estimatedbilledcapacityunits_average;azure_estimatedbilledcapacityunits_count;azure_estimatedbilledcapacityunits_maximum;azure_estimatedbilledcapacityunits_minimum;azure_estimatedbilledcapacityunits_total,Estimated capacity units that will be charged,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_failedrequests_average;azure_failedrequests_count;azure_failedrequests_maximum;azure_failedrequests_minimum;azure_failedrequests_total,Count of failed requests that Application Gateway has served,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_backendsettingspool,total
azure_fixedbillablecapacityunits_average;azure_fixedbillablecapacityunits_count;azure_fixedbillablecapacityunits_maximum;azure_fixedbillablecapacityunits_minimum;azure_fixedbillablecapacityunits_total,Minimum capacity units that will be charged,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_healthyhostcount_average;azure_healthyhostcount_count;azure_healthyhostcount_maximum;azure_healthyhostcount_minimum;azure_healthyhostcount_total,Number of healthy backend hosts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_backendsettingspool,average
azure_matchedcount_average;azure_matchedcount_count;azure_matchedcount_maximum;azure_matchedcount_minimum;azure_matchedcount_total,Web Application Firewall Total Rule Distribution for the incoming traffic,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_rulegroup;metadata_ruleid,total
azure_newconnectionspersecond_average;azure_newconnectionspersecond_count;azure_newconnectionspersecond_maximum;azure_newconnectionspersecond_minimum;azure_newconnectionspersecond_total,New connections per second established with Application Gateway,CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_responsestatus_average;azure_responsestatus_count;azure_responsestatus_maximum;azure_responsestatus_minimum;azure_responsestatus_total,Http response status returned by Application Gateway,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_httpstatusgroup,total
azure_throughput_average;azure_throughput_count;azure_throughput_maximum;azure_throughput_minimum;azure_throughput_total,Number of bytes per second the Application Gateway has served,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_tlsprotocol_average;azure_tlsprotocol_count;azure_tlsprotocol_maximum;azure_tlsprotocol_minimum;azure_tlsprotocol_total,"The number of TLS and non-TLS requests initiated by the client that established connection with the Application Gateway. To view TLS protocol distribution, filter by the dimension TLS Protocol.",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_listener;metadata_tlsprotocol,total
azure_totalrequests_average;azure_totalrequests_count;azure_totalrequests_maximum;azure_totalrequests_minimum;azure_totalrequests_total,Count of successful requests that Application Gateway has served,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_backendsettingspool,total
azure_unhealthyhostcount_average;azure_unhealthyhostcount_count;azure_unhealthyhostcount_maximum;azure_unhealthyhostcount_minimum;azure_unhealthyhostcount_total,Number of unhealthy backend hosts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_backendsettingspool,average
