azure_activerequests_average;azure_activerequests_count;azure_activerequests_maximum;azure_activerequests_minimum;azure_activerequests_total,Gauge,Count,Number of requests being actively handled by the App Service Environment at any given time,
azure_averageresponsetime_average;azure_averageresponsetime_count;azure_averageresponsetime_maximum;azure_averageresponsetime_minimum;azure_averageresponsetime_total,Gauge,Seconds,Average time taken for the ASE to serve requests,
azure_bytesreceived_average;azure_bytesreceived_count;azure_bytesreceived_maximum;azure_bytesreceived_minimum;azure_bytesreceived_total,Gauge,Bytes,Incoming bandwidth used across all front end instances,
azure_bytessent_average;azure_bytessent_count;azure_bytessent_maximum;azure_bytessent_minimum;azure_bytessent_total,Gauge,Bytes,Outgoing bandwidth used across all front end instances,
azure_cpupercentage_average;azure_cpupercentage_count;azure_cpupercentage_maximum;azure_cpupercentage_minimum;azure_cpupercentage_total,Gauge,Percent,CPU used across all front end instances,
azure_diskqueuelength_average;azure_diskqueuelength_count;azure_diskqueuelength_maximum;azure_diskqueuelength_minimum;azure_diskqueuelength_total,Gauge,Count,Number of both read and write requests that were queued on storage,
azure_http101_average;azure_http101_count;azure_http101_maximum;azure_http101_minimum;azure_http101_total,Gauge,Count,Number of requests resulting in an HTTP 101 status code,
azure_http2xx_average;azure_http2xx_count;azure_http2xx_maximum;azure_http2xx_minimum;azure_http2xx_total,Gauge,Count,Number of requests resulting in an HTTP status code ≥ 200 but < 300,
azure_http3xx_average;azure_http3xx_count;azure_http3xx_maximum;azure_http3xx_minimum;azure_http3xx_total,Gauge,Count,Number of requests resulting in an HTTP status code ≥ 300 but < 400,
azure_http401_average;azure_http401_count;azure_http401_maximum;azure_http401_minimum;azure_http401_total,Gauge,Count,Number of requests resulting in an HTTP 401 status code,
azure_http403_average;azure_http403_count;azure_http403_maximum;azure_http403_minimum;azure_http403_total,Gauge,Count,Number of requests resulting in an HTTP 403 status code,
azure_http404_average;azure_http404_count;azure_http404_maximum;azure_http404_minimum;azure_http404_total,Gauge,Count,Number of requests resulting in an HTTP 404 status code,
azure_http406_average;azure_http406_count;azure_http406_maximum;azure_http406_minimum;azure_http406_total,Gauge,Count,Number of requests resulting in an HTTP 406 status code,
azure_http4xx_average;azure_http4xx_count;azure_http4xx_maximum;azure_http4xx_minimum;azure_http4xx_total,Gauge,Count,Number of requests resulting in an HTTP status code ≥ 400 but < 500,
azure_http5xx_average;azure_http5xx_count;azure_http5xx_maximum;azure_http5xx_minimum;azure_http5xx_total,Gauge,Count,Number of requests resulting in an HTTP status code ≥ 500 but < 600,
azure_httpqueuelength_average;azure_httpqueuelength_count;azure_httpqueuelength_maximum;azure_httpqueuelength_minimum;azure_httpqueuelength_total,Gauge,Count,Number of HTTP requests that had to sit on the queue before being fulfilled,
azure_httpresponsetime_average;azure_httpresponsetime_count;azure_httpresponsetime_maximum;azure_httpresponsetime_minimum;azure_httpresponsetime_total,Gauge,Seconds,Time taken for the ASE to serve requests,
azure_largeappserviceplaninstances_average;azure_largeappserviceplaninstances_count;azure_largeappserviceplaninstances_maximum;azure_largeappserviceplaninstances_minimum;azure_largeappserviceplaninstances_total,Gauge,Count,Number of large App Service Plan worker instances,
azure_mediumappserviceplaninstances_average;azure_mediumappserviceplaninstances_count;azure_mediumappserviceplaninstances_maximum;azure_mediumappserviceplaninstances_minimum;azure_mediumappserviceplaninstances_total,Gauge,Count,Number of medium App Service Plan worker instances,
azure_memorypercentage_average;azure_memorypercentage_count;azure_memorypercentage_maximum;azure_memorypercentage_minimum;azure_memorypercentage_total,Gauge,Percent,Memory used across all front end instances,
azure_requests_average;azure_requests_count;azure_requests_maximum;azure_requests_minimum;azure_requests_total,Gauge,Count,Number of web requests served,
azure_smallappserviceplaninstances_average;azure_smallappserviceplaninstances_count;azure_smallappserviceplaninstances_maximum;azure_smallappserviceplaninstances_minimum;azure_smallappserviceplaninstances_total,Gauge,Count,Number of small App Service Plan worker instances,
azure_totalfrontends_average;azure_totalfrontends_count;azure_totalfrontends_maximum;azure_totalfrontends_minimum;azure_totalfrontends_total,Gauge,Count,Number of front end instances,
