Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_availability_average;azure_availability_count;azure_availability_maximum;azure_availability_minimum;azure_availability_total,Vault requests availability,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_activitytype;metadata_activityname;metadata_statuscode;metadata_statuscodeclass,average
azure_saturationshoebox_average;azure_saturationshoebox_count;azure_saturationshoebox_maximum;azure_saturationshoebox_minimum;azure_saturationshoebox_total,Vault capacity used,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_activitytype;metadata_activityname;metadata_transactiontype,average
azure_serviceapihit_average;azure_serviceapihit_count;azure_serviceapihit_maximum;azure_serviceapihit_minimum;azure_serviceapihit_total,Number of total service api hits,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_activitytype;metadata_activityname,count
azure_serviceapilatency_average;azure_serviceapilatency_count;azure_serviceapilatency_maximum;azure_serviceapilatency_minimum;azure_serviceapilatency_total,Overall latency of service api requests,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_activitytype;metadata_activityname;metadata_statuscode;metadata_statuscodeclass,average
azure_serviceapiresult_average;azure_serviceapiresult_count;azure_serviceapiresult_maximum;azure_serviceapiresult_minimum;azure_serviceapiresult_total,Number of total service api results,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_activitytype;metadata_activityname;metadata_statuscode;metadata_statuscodeclass,count
