Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_dataread_average;azure_dataread_count;azure_dataread_maximum;azure_dataread_minimum;azure_dataread_total,Total amount of data read from the account.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_datawritten_average;azure_datawritten_count;azure_datawritten_maximum;azure_datawritten_minimum;azure_datawritten_total,Total amount of data written to the account.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_readrequests_average;azure_readrequests_count;azure_readrequests_maximum;azure_readrequests_minimum;azure_readrequests_total,Count of data read requests to the account.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalstorage_average;azure_totalstorage_count;azure_totalstorage_maximum;azure_totalstorage_minimum;azure_totalstorage_total,Total amount of data stored in the account.,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_writerequests_average;azure_writerequests_count;azure_writerequests_maximum;azure_writerequests_minimum;azure_writerequests_total,Count of data write requests to the account.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
