Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_dailystorageusage_average;azure_dailystorageusage_count;azure_dailystorageusage_maximum;azure_dailystorageusage_minimum;azure_dailystorageusage_total,Total storage usage of the store in percentage. Updated at minimum every 24 hours.,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,maximum
azure_httpincomingrequestcount_average;azure_httpincomingrequestcount_count;azure_httpincomingrequestcount_maximum;azure_httpincomingrequestcount_minimum;azure_httpincomingrequestcount_total,Total number of incoming http requests.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_statuscode;metadata_authentication;metadata_endpoint,total
azure_httpincomingrequestduration_average;azure_httpincomingrequestduration_count;azure_httpincomingrequestduration_maximum;azure_httpincomingrequestduration_minimum;azure_httpincomingrequestduration_total,Latency on an http request.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_statuscode;metadata_authentication;metadata_endpoint,average
azure_throttledhttprequestcount_average;azure_throttledhttprequestcount_count;azure_throttledhttprequestcount_maximum;azure_throttledhttprequestcount_minimum;azure_throttledhttprequestcount_total,Throttled http requests.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_endpoint,total
