Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_cassandra_client_request_latency_histogram_average;azure_cassandra_client_request_latency_histogram_count;azure_cassandra_client_request_latency_histogram_maximum;azure_cassandra_client_request_latency_histogram_minimum;azure_cassandra_client_request_latency_histogram_total,Average client request latency (in microseconds).,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_quantile;metadata_request_type,average
azure_cassandra_client_request_latency_p99_average;azure_cassandra_client_request_latency_p99_count;azure_cassandra_client_request_latency_p99_maximum;azure_cassandra_client_request_latency_p99_minimum;azure_cassandra_client_request_latency_p99_total,p99 client request latency (in microseconds).,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_request_type,average
azure_cassandra_client_request_timeouts_average;azure_cassandra_client_request_timeouts_count;azure_cassandra_client_request_timeouts_maximum;azure_cassandra_client_request_timeouts_minimum;azure_cassandra_client_request_timeouts_total,Number of timeouts encountered.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_request_type,total
azure_cassandra_client_request_timeouts2_average;azure_cassandra_client_request_timeouts2_count;azure_cassandra_client_request_timeouts2_maximum;azure_cassandra_client_request_timeouts2_minimum;azure_cassandra_client_request_timeouts2_total,Number of timeouts encountered.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_request_type,total
azure_cassandra_client_request_unfinished_commit_average;azure_cassandra_client_request_unfinished_commit_count;azure_cassandra_client_request_unfinished_commit_maximum;azure_cassandra_client_request_unfinished_commit_minimum;azure_cassandra_client_request_unfinished_commit_total,Number of transactions that were committed on write.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_request_type,total
azure_cassandra_commit_log_waiting_on_commit_latency_histogram_average;azure_cassandra_commit_log_waiting_on_commit_latency_histogram_count;azure_cassandra_commit_log_waiting_on_commit_latency_histogram_maximum;azure_cassandra_commit_log_waiting_on_commit_latency_histogram_minimum;azure_cassandra_commit_log_waiting_on_commit_latency_histogram_total,Average time spent waiting on CL fsync (in microseconds); for Periodic this is only occurs when the sync is lagging its sync interval.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node;metadata_quantile,average
azure_cassandra_cql_prepared_statements_executed_average;azure_cassandra_cql_prepared_statements_executed_count;azure_cassandra_cql_prepared_statements_executed_maximum;azure_cassandra_cql_prepared_statements_executed_minimum;azure_cassandra_cql_prepared_statements_executed_total,Number of prepared statements executed.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node,total
azure_cassandra_cql_regular_statements_executed_average;azure_cassandra_cql_regular_statements_executed_count;azure_cassandra_cql_regular_statements_executed_maximum;azure_cassandra_cql_regular_statements_executed_minimum;azure_cassandra_cql_regular_statements_executed_total,Number of non prepared statements executed.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node,total
azure_cassandra_jvm_gc_count_average;azure_cassandra_jvm_gc_count_count;azure_cassandra_jvm_gc_count_maximum;azure_cassandra_jvm_gc_count_minimum;azure_cassandra_jvm_gc_count_total,Total number of collections that have occurred.,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node,total
azure_cassandra_jvm_gc_time_average;azure_cassandra_jvm_gc_time_count;azure_cassandra_jvm_gc_time_maximum;azure_cassandra_jvm_gc_time_minimum;azure_cassandra_jvm_gc_time_total,Approximate accumulated collection elapsed time.,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_cassandra_datacenter;metadata_cassandra_node,average
