Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_corednsforwardmaxconcurrentrejectstotal_average;azure_corednsforwardmaxconcurrentrejectstotal_count;azure_corednsforwardmaxconcurrentrejectstotal_maximum;azure_corednsforwardmaxconcurrentrejectstotal_minimum;azure_corednsforwardmaxconcurrentrejectstotal_total,Total number of rejected queries because concurrent queries were at the maximum limit,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name;metadata_namespace,average
azure_corednshealthrequestfailurestotal_average;azure_corednshealthrequestfailurestotal_count;azure_corednshealthrequestfailurestotal_maximum;azure_corednshealthrequestfailurestotal_minimum;azure_corednshealthrequestfailurestotal_total,The number of times the self health check failed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_corednspanicstotal_average;azure_corednspanicstotal_count;azure_corednspanicstotal_maximum;azure_corednspanicstotal_minimum;azure_corednspanicstotal_total,Total number of panics,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_corednsreloadfailedtotal_average;azure_corednsreloadfailedtotal_count;azure_corednsreloadfailedtotal_maximum;azure_corednsreloadfailedtotal_minimum;azure_corednsreloadfailedtotal_total,Total number of failed reload attempts,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name;metadata_namespace,average
azure_etcddiskbackendcommitdurationsecondssum_average;azure_etcddiskbackendcommitdurationsecondssum_count;azure_etcddiskbackendcommitdurationsecondssum_maximum;azure_etcddiskbackendcommitdurationsecondssum_minimum;azure_etcddiskbackendcommitdurationsecondssum_total,The latency distribution of commits called by the backend,Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,total
azure_etcddiskwalfsyncdurationsecondssum_average;azure_etcddiskwalfsyncdurationsecondssum_count;azure_etcddiskwalfsyncdurationsecondssum_maximum;azure_etcddiskwalfsyncdurationsecondssum_minimum;azure_etcddiskwalfsyncdurationsecondssum_total,The sum of latency distributions of 'fsync' called by the write-ahead log (WAL),Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,total
azure_etcdserverhealthfailures_average;azure_etcdserverhealthfailures_count;azure_etcdserverhealthfailures_maximum;azure_etcdserverhealthfailures_minimum;azure_etcdserverhealthfailures_total,Total server health failures,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name,average
azure_etcdserverisleader_average;azure_etcdserverisleader_count;azure_etcdserverisleader_maximum;azure_etcdserverisleader_minimum;azure_etcdserverisleader_total,"Whether or not this member is a leader; 1 if is, 0 otherwise",Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,count
azure_etcdserverislearner_average;azure_etcdserverislearner_count;azure_etcdserverislearner_maximum;azure_etcdserverislearner_minimum;azure_etcdserverislearner_total,"Whether or not this member is a learner; 1 if is, 0 otherwise",Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,count
azure_etcdserverleaderchangesseentotal_average;azure_etcdserverleaderchangesseentotal_count;azure_etcdserverleaderchangesseentotal_maximum;azure_etcdserverleaderchangesseentotal_minimum;azure_etcdserverleaderchangesseentotal_total,The number of leader changes seen,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,average
azure_etcdserverproposalsappliedtotal_average;azure_etcdserverproposalsappliedtotal_count;azure_etcdserverproposalsappliedtotal_maximum;azure_etcdserverproposalsappliedtotal_minimum;azure_etcdserverproposalsappliedtotal_total,The total number of consensus proposals applied,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,average
azure_etcdserverproposalscommittedtotal_average;azure_etcdserverproposalscommittedtotal_count;azure_etcdserverproposalscommittedtotal_maximum;azure_etcdserverproposalscommittedtotal_minimum;azure_etcdserverproposalscommittedtotal_total,The total number of consensus proposals committed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,average
azure_etcdserverproposalsfailedtotal_average;azure_etcdserverproposalsfailedtotal_count;azure_etcdserverproposalsfailedtotal_maximum;azure_etcdserverproposalsfailedtotal_minimum;azure_etcdserverproposalsfailedtotal_total,The total number of failed proposals,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_component;metadata_pod name;metadata_tier,average
azure_etcdserverslowapplytotal_average;azure_etcdserverslowapplytotal_count;azure_etcdserverslowapplytotal_maximum;azure_etcdserverslowapplytotal_minimum;azure_etcdserverslowapplytotal_total,The total number of slow apply requests,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_pod name;metadata_tier,average
azure_felixactivelocalendpoints_average;azure_felixactivelocalendpoints_count;azure_felixactivelocalendpoints_maximum;azure_felixactivelocalendpoints_minimum;azure_felixactivelocalendpoints_total,Number of active endpoints on this host,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixclusternumhostendpoints_average;azure_felixclusternumhostendpoints_count;azure_felixclusternumhostendpoints_maximum;azure_felixclusternumhostendpoints_minimum;azure_felixclusternumhostendpoints_total,Total number of host endpoints cluster-wide,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixclusternumhosts_average;azure_felixclusternumhosts_count;azure_felixclusternumhosts_maximum;azure_felixclusternumhosts_minimum;azure_felixclusternumhosts_total,Total number of Calico hosts in the cluster,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixclusternumworkloadendpoints_average;azure_felixclusternumworkloadendpoints_count;azure_felixclusternumworkloadendpoints_maximum;azure_felixclusternumworkloadendpoints_minimum;azure_felixclusternumworkloadendpoints_total,Total number of workload endpoints cluster-wide,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixintdataplanefailures_average;azure_felixintdataplanefailures_count;azure_felixintdataplanefailures_maximum;azure_felixintdataplanefailures_minimum;azure_felixintdataplanefailures_total,Number of times dataplane updates failed and will be retried,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixipseterrors_average;azure_felixipseterrors_count;azure_felixipseterrors_maximum;azure_felixipseterrors_minimum;azure_felixipseterrors_total,Number of 'ipset' command failures,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixipsetscalico_average;azure_felixipsetscalico_count;azure_felixipsetscalico_maximum;azure_felixipsetscalico_minimum;azure_felixipsetscalico_total,Number of active Calico IP sets,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixiptablesrestoreerrors_average;azure_felixiptablesrestoreerrors_count;azure_felixiptablesrestoreerrors_maximum;azure_felixiptablesrestoreerrors_minimum;azure_felixiptablesrestoreerrors_total,Number of 'iptables-restore' errors,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixiptablessaveerrors_average;azure_felixiptablessaveerrors_count;azure_felixiptablessaveerrors_maximum;azure_felixiptablessaveerrors_minimum;azure_felixiptablessaveerrors_total,Number of 'iptables-save' errors,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixresyncsstarted_average;azure_felixresyncsstarted_count;azure_felixresyncsstarted_maximum;azure_felixresyncsstarted_minimum;azure_felixresyncsstarted_total,Number of times Felix has started resyncing with the datastore,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_felixresyncstate_average;azure_felixresyncstate_count;azure_felixresyncstate_maximum;azure_felixresyncstate_minimum;azure_felixresyncstate_total,Current datastore state,Unspecified,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_host,average
azure_kubedaemonsetstatuscurrentnumberscheduled_average;azure_kubedaemonsetstatuscurrentnumberscheduled_count;azure_kubedaemonsetstatuscurrentnumberscheduled_maximum;azure_kubedaemonsetstatuscurrentnumberscheduled_minimum;azure_kubedaemonsetstatuscurrentnumberscheduled_total,Number of daemonsets currently scheduled,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_daemonset;metadata_namespace,average
