Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_documentsprocessedcount_average;azure_documentsprocessedcount_count;azure_documentsprocessedcount_maximum;azure_documentsprocessedcount_minimum;azure_documentsprocessedcount_total,Number of documents processed,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_datasourcename;metadata_failed;metadata_indexername;metadata_indexname;metadata_skillsetname,total
azure_searchlatency_average;azure_searchlatency_count;azure_searchlatency_maximum;azure_searchlatency_minimum;azure_searchlatency_total,Average search latency for the search service,Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_searchqueriespersecond_average;azure_searchqueriespersecond_count;azure_searchqueriespersecond_maximum;azure_searchqueriespersecond_minimum;azure_searchqueriespersecond_total,Search queries per second for the search service,CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_skillexecutioncount_average;azure_skillexecutioncount_count;azure_skillexecutioncount_maximum;azure_skillexecutioncount_minimum;azure_skillexecutioncount_total,Number of skill executions,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_datasourcename;metadata_failed;metadata_indexername;metadata_skillname;metadata_skillsetname;metadata_skilltype,total
azure_throttledsearchqueriespercentage_average;azure_throttledsearchqueriespercentage_count;azure_throttledsearchqueriespercentage_maximum;azure_throttledsearchqueriespercentage_minimum;azure_throttledsearchqueriespercentage_total,Percentage of search queries that were throttled for the search service,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
