Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_ingressbytesreceived_average;azure_ingressbytesreceived_count;azure_ingressbytesreceived_maximum;azure_ingressbytesreceived_minimum;azure_ingressbytesreceived_total,Count of bytes received by Azure Spring Apps from the clients,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressbytesreceivedrate_average;azure_ingressbytesreceivedrate_count;azure_ingressbytesreceivedrate_maximum;azure_ingressbytesreceivedrate_minimum;azure_ingressbytesreceivedrate_total,Bytes received per second by Azure Spring Apps from the clients,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressbytessent_average;azure_ingressbytessent_count;azure_ingressbytessent_maximum;azure_ingressbytessent_minimum;azure_ingressbytessent_total,Count of bytes sent by Azure Spring Apps to the clients,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressbytessentrate_average;azure_ingressbytessentrate_count;azure_ingressbytessentrate_maximum;azure_ingressbytessentrate_minimum;azure_ingressbytessentrate_total,Bytes sent per second by Azure Spring Apps to the clients,BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressfailedrequests_average;azure_ingressfailedrequests_count;azure_ingressfailedrequests_maximum;azure_ingressfailedrequests_minimum;azure_ingressfailedrequests_total,Count of failed requests by Azure Spring Apps from the clients,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressrequests_average;azure_ingressrequests_count;azure_ingressrequests_maximum;azure_ingressrequests_minimum;azure_ingressrequests_total,Count of requests by Azure Spring Apps from the clients,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressresponsestatus_average;azure_ingressresponsestatus_count;azure_ingressresponsestatus_maximum;azure_ingressresponsestatus_minimum;azure_ingressresponsestatus_total,"HTTP response status returned by Azure Spring Apps. The response status code distribution can be further categorized to show responses in 2xx, 3xx, 4xx, and 5xx categories",Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_ingressresponsetime_average;azure_ingressresponsetime_count;azure_ingressresponsetime_maximum;azure_ingressresponsetime_minimum;azure_ingressresponsetime_total,Http response time return by Azure Spring Apps,Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_hostname;metadata_httpstatus,average
azure_jvm.gc.live.data.size_average;azure_jvm.gc.live.data.size_count;azure_jvm.gc.live.data.size_maximum;azure_jvm.gc.live.data.size_minimum;azure_jvm.gc.live.data.size_total,Size of old generation memory pool after a full GC,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_jvm.gc.max.data.size_average;azure_jvm.gc.max.data.size_count;azure_jvm.gc.max.data.size_maximum;azure_jvm.gc.max.data.size_minimum;azure_jvm.gc.max.data.size_total,Max size of old generation memory pool,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_jvm.gc.memory.allocated_average;azure_jvm.gc.memory.allocated_count;azure_jvm.gc.memory.allocated_maximum;azure_jvm.gc.memory.allocated_minimum;azure_jvm.gc.memory.allocated_total,Incremented for an increase in the size of the young generation memory pool after one GC to before the next,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,maximum
azure_jvm.gc.memory.promoted_average;azure_jvm.gc.memory.promoted_count;azure_jvm.gc.memory.promoted_maximum;azure_jvm.gc.memory.promoted_minimum;azure_jvm.gc.memory.promoted_total,Count of positive increases in the size of the old generation memory pool before GC to after GC,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,maximum
azure_jvm.gc.pause.total.count_average;azure_jvm.gc.pause.total.count_count;azure_jvm.gc.pause.total.count_maximum;azure_jvm.gc.pause.total.count_minimum;azure_jvm.gc.pause.total.count_total,GC Pause Count,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_jvm.gc.pause.total.time_average;azure_jvm.gc.pause.total.time_count;azure_jvm.gc.pause.total.time_maximum;azure_jvm.gc.pause.total.time_minimum;azure_jvm.gc.pause.total.time_total,GC Pause Total Time,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,total
azure_jvm.memory.committed_average;azure_jvm.memory.committed_count;azure_jvm.memory.committed_maximum;azure_jvm.memory.committed_minimum;azure_jvm.memory.committed_total,Memory assigned to JVM in bytes,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,average
azure_jvm.memory.max_average;azure_jvm.memory.max_count;azure_jvm.memory.max_maximum;azure_jvm.memory.max_minimum;azure_jvm.memory.max_total,The maximum amount of memory in bytes that can be used for memory management,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_deployment;metadata_appname;metadata_pod,maximum
