Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_airflowintegrationruntimedagrundependencycheck_average;azure_airflowintegrationruntimedagrundependencycheck_count;azure_airflowintegrationruntimedagrundependencycheck_maximum;azure_airflowintegrationruntimedagrundependencycheck_minimum;azure_airflowintegrationruntimedagrundependencycheck_total,Airflow Integration Runtime DAG Run Dependency Check,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,average
azure_airflowintegrationruntimedagrundurationfailed_average;azure_airflowintegrationruntimedagrundurationfailed_count;azure_airflowintegrationruntimedagrundurationfailed_maximum;azure_airflowintegrationruntimedagrundurationfailed_minimum;azure_airflowintegrationruntimedagrundurationfailed_total,Airflow Integration Runtime DAG Run Duration Failed,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,average
azure_airflowintegrationruntimedagrundurationsuccess_average;azure_airflowintegrationruntimedagrundurationsuccess_count;azure_airflowintegrationruntimedagrundurationsuccess_maximum;azure_airflowintegrationruntimedagrundurationsuccess_minimum;azure_airflowintegrationruntimedagrundurationsuccess_total,Airflow Integration Runtime DAG Run Duration Success,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,average
azure_airflowintegrationruntimedagrunfirsttaskschedulingdelay_average;azure_airflowintegrationruntimedagrunfirsttaskschedulingdelay_count;azure_airflowintegrationruntimedagrunfirsttaskschedulingdelay_maximum;azure_airflowintegrationruntimedagrunfirsttaskschedulingdelay_minimum;azure_airflowintegrationruntimedagrunfirsttaskschedulingdelay_total,Airflow Integration Runtime DAG Run First Task Scheduling Delay,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,average
azure_airflowintegrationruntimedagrunscheduledelay_average;azure_airflowintegrationruntimedagrunscheduledelay_count;azure_airflowintegrationruntimedagrunscheduledelay_maximum;azure_airflowintegrationruntimedagrunscheduledelay_minimum;azure_airflowintegrationruntimedagrunscheduledelay_total,Airflow Integration Runtime DAG Run Schedule Delay,Milliseconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_dagid,average
azure_airflowintegrationruntimeexecutoropenslots_average;azure_airflowintegrationruntimeexecutoropenslots_count;azure_airflowintegrationruntimeexecutoropenslots_maximum;azure_airflowintegrationruntimeexecutoropenslots_minimum;azure_airflowintegrationruntimeexecutoropenslots_total,Airflow Integration Runtime Executor Open Slots,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeexecutorqueuedtasks_average;azure_airflowintegrationruntimeexecutorqueuedtasks_count;azure_airflowintegrationruntimeexecutorqueuedtasks_maximum;azure_airflowintegrationruntimeexecutorqueuedtasks_minimum;azure_airflowintegrationruntimeexecutorqueuedtasks_total,Airflow Integration Runtime Executor Queued Tasks,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimeexecutorrunningtasks_average;azure_airflowintegrationruntimeexecutorrunningtasks_count;azure_airflowintegrationruntimeexecutorrunningtasks_maximum;azure_airflowintegrationruntimeexecutorrunningtasks_minimum;azure_airflowintegrationruntimeexecutorrunningtasks_total,Airflow Integration Runtime Executor Running Tasks,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename,total
azure_airflowintegrationruntimejobend_average;azure_airflowintegrationruntimejobend_count;azure_airflowintegrationruntimejobend_maximum;azure_airflowintegrationruntimejobend_minimum;azure_airflowintegrationruntimejobend_total,Airflow Integration Runtime Job End,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_job,total
azure_airflowintegrationruntimejobheartbeatfailure_average;azure_airflowintegrationruntimejobheartbeatfailure_count;azure_airflowintegrationruntimejobheartbeatfailure_maximum;azure_airflowintegrationruntimejobheartbeatfailure_minimum;azure_airflowintegrationruntimejobheartbeatfailure_total,Airflow Integration Runtime Heartbeat Failure,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_integrationruntimename;metadata_job,total
