Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_agentpoolcputime_average;azure_agentpoolcputime_count;azure_agentpoolcputime_maximum;azure_agentpoolcputime_minimum;azure_agentpoolcputime_total,AgentPool CPU Time in seconds,Seconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_runduration_average;azure_runduration_count;azure_runduration_maximum;azure_runduration_minimum;azure_runduration_total,Run Duration in milliseconds,MilliSeconds,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_storageused_average;azure_storageused_count;azure_storageused_maximum;azure_storageused_minimum;azure_storageused_total,"The amount of storage used by the container registry. For a registry account, it's the sum of capacity used by all the repositories within a registry. It's sum of capacity used by shared layers, manifest files, and replica copies in each of its repositories.",Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_geolocation,average
azure_successfulpullcount_average;azure_successfulpullcount_count;azure_successfulpullcount_maximum;azure_successfulpullcount_minimum;azure_successfulpullcount_total,Number of successful image pulls,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_successfulpushcount_average;azure_successfulpushcount_count;azure_successfulpushcount_maximum;azure_successfulpushcount_minimum;azure_successfulpushcount_total,Number of successful image pushes,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalpullcount_average;azure_totalpullcount_count;azure_totalpullcount_maximum;azure_totalpullcount_minimum;azure_totalpullcount_total,Number of image pulls in total,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
azure_totalpushcount_average;azure_totalpushcount_count;azure_totalpushcount_maximum;azure_totalpushcount_minimum;azure_totalpushcount_total,Number of image pushes in total,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,total
