Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_composite_disk_read_bytes/sec_average;azure_composite_disk_read_bytes/sec_count;azure_composite_disk_read_bytes/sec_maximum;azure_composite_disk_read_bytes/sec_minimum;azure_composite_disk_read_bytes/sec_total,"Bytes/sec read from disk during monitoring period, please note, this metric is in preview and is subject to change before becoming generally available",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_composite_disk_read_operations/sec_average;azure_composite_disk_read_operations/sec_count;azure_composite_disk_read_operations/sec_maximum;azure_composite_disk_read_operations/sec_minimum;azure_composite_disk_read_operations/sec_total,"Number of read IOs performed on a disk during monitoring period, please note, this metric is in preview and is subject to change before becoming generally available",CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_composite_disk_write_bytes/sec_average;azure_composite_disk_write_bytes/sec_count;azure_composite_disk_write_bytes/sec_maximum;azure_composite_disk_write_bytes/sec_minimum;azure_composite_disk_write_bytes/sec_total,"Bytes/sec written to disk during monitoring period, please note, this metric is in preview and is subject to change before becoming generally available",BytesPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_composite_disk_write_operations/sec_average;azure_composite_disk_write_operations/sec_count;azure_composite_disk_write_operations/sec_maximum;azure_composite_disk_write_operations/sec_minimum;azure_composite_disk_write_operations/sec_total,"Number of Write IOs performed on a disk during monitoring period, please note, this metric is in preview and is subject to change before becoming generally available",CountPerSecond,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
azure_diskpaidburstiops_average;azure_diskpaidburstiops_count;azure_diskpaidburstiops_maximum;azure_diskpaidburstiops_minimum;azure_diskpaidburstiops_total,The accumulated operations of burst transactions used for disks with on-demand burst enabled. Emitted on an hour interval,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location,average
