Name,Description,Unit,DataType,Attributes,Default Aggregation
azure_gremlingraphcreate_average;azure_gremlingraphcreate_count;azure_gremlingraphcreate_maximum;azure_gremlingraphcreate_minimum;azure_gremlingraphcreate_total,Gremlin Graph Created,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_gremlingraphdelete_average;azure_gremlingraphdelete_count;azure_gremlingraphdelete_maximum;azure_gremlingraphdelete_minimum;azure_gremlingraphdelete_total,Gremlin Graph Deleted,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_operationtype,count
azure_gremlingraphthroughputupdate_average;azure_gremlingraphthroughputupdate_count;azure_gremlingraphthroughputupdate_maximum;azure_gremlingraphthroughputupdate_minimum;azure_gremlingraphthroughputupdate_total,Gremlin Graph Throughput Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest,count
azure_gremlingraphupdate_average;azure_gremlingraphupdate_count;azure_gremlingraphupdate_maximum;azure_gremlingraphupdate_minimum;azure_gremlingraphupdate_total,Gremlin Graph Updated,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_resourcename;metadata_childresourcename;metadata_apikind;metadata_apikindresourcetype;metadata_isthroughputrequest;metadata_operationtype,count
azure_gremlinrequestcharges_average;azure_gremlinrequestcharges_count;azure_gremlinrequestcharges_maximum;azure_gremlinrequestcharges_minimum;azure_gremlinrequestcharges_total,Request Units consumed for Gremlin requests made,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_apitype;metadata_databasename;metadata_collectionname;metadata_region,total
azure_gremlinrequests_average;azure_gremlinrequests_count;azure_gremlinrequests_maximum;azure_gremlinrequests_minimum;azure_gremlinrequests_total,Number of Gremlin requests made,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_apitype;metadata_databasename;metadata_collectionname;metadata_region;metadata_errorcode,count
azure_indexusage_average;azure_indexusage_count;azure_indexusage_maximum;azure_indexusage_minimum;azure_indexusage_total,Total index usage reported at 5 minutes granularity,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_collectionname;metadata_databasename;metadata_region,total
azure_integratedcacheevictedentriessize_average;azure_integratedcacheevictedentriessize_count;azure_integratedcacheevictedentriessize_maximum;azure_integratedcacheevictedentriessize_minimum;azure_integratedcacheevictedentriessize_total,Size of the entries evicted from the integrated cache,Bytes,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region,average
azure_integratedcacheitemexpirationcount_average;azure_integratedcacheitemexpirationcount_count;azure_integratedcacheitemexpirationcount_maximum;azure_integratedcacheitemexpirationcount_minimum;azure_integratedcacheitemexpirationcount_total,Number of items evicted from the integrated cache due to TTL expiration,Count,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_cacheentrytype,average
azure_integratedcacheitemhitrate_average;azure_integratedcacheitemhitrate_count;azure_integratedcacheitemhitrate_maximum;azure_integratedcacheitemhitrate_minimum;azure_integratedcacheitemhitrate_total,Number of point reads that used the integrated cache divided by number of point reads routed through the dedicated gateway with eventual consistency,Percent,Gauge,azuremonitor.subscription_id;azuremonitor.tenant_id;azuremonitor.resource_id;location;metadata_region;metadata_cacheentrytype,average
